t,F,S
1.835,3636.9170967800997,1
1.836,3648.2935661410183,1
1.837,3672.248830127996,1
1.838,3698.11373102282,1
1.839,3667.9371887548277,1
1.84,3556.4113206228863,1
1.841,3575.297929887546,1
1.842,3616.013130377198,1
1.843,3646.056550443534,1
1.844,3529.281600357107,1
1.845,3539.429418575665,1
1.846,3600.6427868002756,1
1.847,3529.7103225189894,1
1.848,3546.1845548469537,1
1.849,3609.175496228532,1
1.85,3616.948484160395,1
1.851,3535.6486573862935,1
1.852,3441.61568166163,1
1.853,3574.538823397166,1
1.854,3576.2411499893146,1
1.855,3556.3608955922227,1
1.856,3560.8253803149005,1
1.857,3616.038688332878,1
1.858,3730.5426955299736,1
1.859,3650.183227673654,1
1.86,3546.333348515208,1
1.861,3656.1696216372516,1
1.862,3655.7173886358855,1
1.863,3666.2410492025047,1
1.864,3720.9832816095663,1
1.865,3753.434879686697,1
1.866,3655.849139620543,1
1.867,3771.14040621575,1
1.868,3774.119428881416,1
1.869,3747.4984789767404,1
1.87,3809.2711711241454,1
1.871,3727.3635013656126,1
1.872,3917.5990816280687,1
1.873,3863.9810958394223,1
1.874,3851.0492378217987,1
1.875,3924.851488426953,1
1.8760000000000001,3947.792270218371,1
1.877,3888.814112364769,1
1.8780000000000001,3903.3148212535043,1
1.879,4003.0204986706544,1
1.8800000000000001,3894.0389229004672,1
1.881,3888.5127676867096,1
1.8820000000000001,3976.734054436978,1
1.883,3862.3483562495653,1
1.8840000000000001,3932.9144134307135,1
1.885,3965.6826993844306,1
1.8860000000000001,4045.221937139578,1
1.887,3856.725255335981,1
1.8880000000000001,3919.4254025415307,1
1.889,3980.9781641051604,1
1.8900000000000001,3827.650791094519,1
1.891,3969.9529868457967,1
1.8920000000000001,3812.6128419426313,1
1.893,3861.1100719231054,1
1.8940000000000001,3845.550221217381,1
1.895,3793.025731241728,1
1.8960000000000001,3834.6252482715886,1
1.897,3793.080223189003,1
1.8980000000000001,3862.2246209879754,1
1.899,3754.8581021782634,1
1.9000000000000001,3760.952506474854,1
1.901,3631.1227651383724,1
1.9020000000000001,3699.6066304410288,1
1.903,3615.742610912506,1
1.9040000000000001,3597.135060070164,1
1.905,3658.0906505141147,1
1.9060000000000001,3629.325753557991,1
1.907,3612.8696734204195,1
1.9080000000000001,3615.1186233813924,1
1.909,3658.1041928186255,1
1.9100000000000001,3532.993737986675,1
1.911,3628.9219979236377,1
1.9120000000000001,3598.627407619442,1
1.913,3508.8777693731977,1
1.9140000000000001,3434.334596348482,1
1.915,3548.8054565438033,1
1.9160000000000001,3490.579491497883,1
1.917,3532.9828852673595,1
1.9180000000000001,3712.5156219207056,1
1.919,3600.4201115896394,1
1.92,3446.686403129083,1
1.921,3577.137271921644,1
1.922,3514.1351204552675,1
1.923,3551.845621023988,1
1.924,3566.6284603825347,1
1.925,3594.9598459568856,1
1.926,3584.6643669753935,1
1.927,3602.8687680837943,1
1.928,3574.688845835975,1
1.929,3638.206225396443,1
1.93,3719.560994666071,1
1.931,3655.1738880377247,1
1.932,3777.3953878716693,1
1.933,3736.844223525497,1
1.934,3735.0598247717617,1
1.935,3795.8159789203696,1
1.936,3708.200998195366,1
1.937,3880.4413764735154,1
1.938,3761.203024127266,1
1.939,3868.6100303123403,1
1.94,3806.2380221182125,1
1.941,3898.041135943144,1
1.942,3888.828280070835,1
1.943,3940.109190793299,1
1.944,3919.3249979099405,1
1.945,3986.3481654990583,1
1.946,3894.3102029734077,1
1.947,3957.908618474842,1
1.948,3889.108775516675,1
1.949,3908.091135433989,1
1.95,3919.1960890970854,1
1.951,3947.4269269307392,1
1.952,3956.4651417636537,1
1.953,3937.39611916615,1
1.954,3980.6810654484952,1
1.955,3923.308818843544,1
1.956,3951.3319490348963,1
1.957,3907.9835128840277,1
1.958,3961.0392152267887,1
1.959,3800.4229646120416,1
1.96,3905.1561305742403,1
1.961,3832.007833772593,1
1.962,3761.88408851513,1
1.963,3802.487430433663,1
1.964,3727.6587877392963,1
1.965,3747.2562266097566,1
1.966,3793.5357908312426,1
1.967,3686.5077227355473,1
1.968,3768.900940898374,1
1.969,3660.8518321777083,1
1.97,3735.1524975079237,1
1.971,3664.796567668791,1
1.972,3661.5198110699043,1
1.973,3541.1531380941688,1
1.974,3709.215642214894,1
1.975,3523.0891653486865,1
1.976,3623.815276542291,1
1.977,3453.0264773649687,1
1.978,3603.0665682823037,1
1.979,3603.901263927127,1
1.98,3509.3991049903866,1
1.981,3490.38245898299,1
1.982,3522.22354144101,1
1.983,3538.1637198344315,1
1.984,3592.8583210812894,1
1.985,3632.8961789179148,1
1.986,3492.9911329896013,1
1.987,3503.2563907171916,1
1.988,3481.7795875095785,1
1.989,3515.832414721229,1
1.99,3638.8536425178586,1
1.991,3643.4856126008085,1
1.992,3634.211483641128,1
1.993,3616.81493582335,1
1.994,3605.844801747997,1
1.995,3646.191244114909,1
1.996,3624.1493099535387,1
1.997,3689.603594591351,1
1.998,3680.9862104811245,1
1.999,3676.5302953947353,1
2.0,3639.0171109958546,1
2.001,3784.6239818060235,1
2.0020000000000002,3736.707897651405,1
2.003,3779.287746928831,1
2.004,3777.6750572419533,1
2.005,3831.4736214832437,1
2.0060000000000002,3884.6430973472793,1
2.007,3918.772748305883,1
2.008,3855.0104082075745,1
2.009,3892.3973911480766,1
2.0100000000000002,3926.5895828121397,1
2.011,3993.167878048145,1
2.012,4012.8303165848574,1
2.013,3961.0572814080692,1
2.0140000000000002,3821.8638215160013,1
2.015,3964.6044115899035,1
2.016,4009.341673060635,1
2.017,3918.6888821333496,1
2.0180000000000002,3900.1080064273224,1
2.019,3976.0998017616726,1
2.02,3991.8858559788987,1
2.021,3931.3139541700657,1
2.0220000000000002,3890.582151758114,1
2.023,3882.616085689566,1
2.024,3857.6744831387127,1
2.025,3816.7937759425786,1
2.0260000000000002,3851.437835379065,1
2.027,3907.5696399005546,1
2.028,3893.9743004208335,1
2.029,3813.559999188575,1
2.0300000000000002,3813.2018729029537,1
2.031,3707.2769241482547,1
2.032,3748.349293354156,1
2.033,3767.393176467265,1
2.0340000000000003,3729.8390392612278,1
2.035,3685.879586866979,1
2.036,3684.197605207614,1
2.037,3726.0499259652793,1
2.0380000000000003,3702.5862786468324,1
2.039,3681.855261554842,1
2.04,3671.25567637771,1
2.041,3592.6460810991484,1
2.0420000000000003,3624.161966839728,1
2.043,3530.133483660838,1
2.044,3579.4692854816512,1
2.045,3556.2510579574537,1
2.0460000000000003,3569.3133891826983,1
2.047,3576.484286703918,1
2.048,3569.7297224821314,1
2.049,3612.846940291741,1
2.05,3545.477966620814,1
2.051,3528.322294369047,1
2.052,3615.6833076135135,1
2.053,3550.221360354397,1
2.054,3654.2811463215794,1
2.055,3631.489343346438,1
2.056,3612.0196333376743,1
2.057,3619.1560909277127,1
2.058,3665.8198005413233,1
2.059,3571.5663385858043,1
2.06,3636.905608404296,1
2.061,3666.7003526505923,1
2.062,3752.481192064217,1
2.063,3661.920271698245,1
2.064,3677.1658480709098,1
2.065,3709.7024302385885,1
2.066,3684.194286881115,1
2.067,3804.4910580969795,1
2.068,3675.937996987428,1
2.069,3791.5806022867137,1
2.07,3790.8357988932894,1
2.071,3869.6736552505713,1
2.072,3768.0739466009577,1
2.073,3874.979583030463,1
2.074,3869.3639556541916,1
2.075,3762.2207035739216,1
2.076,3872.9817224788253,1
2.077,3954.7911631800434,1
2.078,3828.3232046578614,1
2.079,3942.6459847105484,1
2.08,3956.212049222002,1
2.081,3942.6739716852358,1
2.082,3991.9864616018504,1
2.083,3912.6232229992925,1
2.084,3924.5476323433845,1
2.085,3947.1782642331796,1
2.086,3980.5129539478703,1
2.087,3921.0877686765543,1
2.088,3923.7092489740007,1
2.089,3832.3933940537754,1
2.09,3936.90145594121,1
2.091,3886.1308084106026,1
2.092,3914.105177956427,1
2.093,3909.637132799502,1
2.094,3896.478995819508,1
2.095,3774.493341230991,1
2.096,3726.677639020969,1
2.097,3791.8827632345838,1
2.098,3725.3678556605973,1
2.099,3777.480153032352,1
2.1,3691.159808767553,1
2.101,3648.2006790086853,1
2.102,3661.069241378336,1
2.103,3666.408335652507,1
2.104,3592.572907578599,1
2.105,3681.3009659752756,1
2.106,3617.046844372554,1
2.107,3642.7585246341905,1
2.108,3553.718596574305,1
2.109,3573.8160090266815,1
2.11,3594.876782091219,1
2.111,3705.5321533640795,1
2.112,3533.2496022583305,1
2.113,3504.112320415607,1
2.114,3471.452321544644,1
2.115,3594.451855871934,1
2.116,3520.1970959408486,1
2.117,3496.8343675019173,1
2.118,3452.0926347554764,1
2.119,3549.4582061572123,1
2.12,3648.2244045548878,1
2.121,3569.4972910293586,1
2.122,3510.4568167541383,1
2.123,3687.3799121145853,1
2.124,3623.754275816962,1
2.125,3528.229260899444,1
2.126,3647.356518798286,1
2.1270000000000002,3711.6034061243763,1
2.128,3626.255415194898,1
2.129,3705.6706611015366,1
2.13,3597.390343000277,1
2.1310000000000002,3743.4449523765766,1
2.132,3675.6410584440323,1
2.133,3694.3446283004687,1
2.134,3721.600009894599,1
2.1350000000000002,3727.1278845257407,1
2.136,3760.817283714724,1
2.137,3843.491996715752,1
2.138,3865.6972195527237,1
2.1390000000000002,3801.3466573289415,1
2.14,3837.3802326971636,1
2.141,3923.026132141599,1
2.142,3803.2871765844684,1
2.1430000000000002,3866.544853324077,1
2.144,3916.6560424131535,1
2.145,3966.529270722121,1
2.146,3943.767651532251,1
2.1470000000000002,3840.543567125643,1
2.148,3874.7236060216924,1
2.149,3820.8711108640023,1
2.15,3964.8431884793813,1
2.1510000000000002,3900.103720018698,1
2.152,3965.324036120025,1
2.153,3934.882191052788,1
2.154,3917.934052322116,1
2.1550000000000002,3894.057321177158,1
2.156,3928.1425763645725,1
2.157,3967.9594518089666,1
2.158,3952.859360169,1
2.1590000000000003,3902.601743189895,1
2.16,3946.845861069714,1
2.161,3856.4331785745608,1
2.162,3826.4277535056453,1
2.1630000000000003,3713.3548776862654,1
2.164,3775.70921044523,1
2.165,3795.8738077416847,1
2.166,3784.686873745208,1
2.1670000000000003,3754.131810519729,1
2.168,3709.033009383102,1
2.169,3640.47650519607,1
2.17,3667.599625236439,1
2.1710000000000003,3691.3629271755,1
2.172,3604.698873795546,1
2.173,3644.964556839148,1
2.174,3695.5258727888017,1
2.1750000000000003,3585.5197976616514,1
2.176,3656.425885771685,1
2.177,3640.257465370766,1
2.178,3571.856444890612,1
2.179,3566.144787230895,1
2.18,3568.424177889653,1
2.181,3519.569616456842,1
2.182,3569.788354371439,1
2.183,3556.324795854383,1
2.184,3507.2418810201398,1
2.185,3591.2633405402485,1
2.186,3576.369663387707,1
2.187,3666.201806643335,1
2.188,3507.879355609411,1
2.189,3542.683981976642,1
2.19,3507.890176726971,1
2.191,3690.4521854342024,1
2.192,3694.795833350888,1
2.193,3678.457202935338,1
2.194,3753.838944319552,1
2.195,3692.626820687336,1
2.196,3646.17137499943,1
2.197,3678.4304898183677,1
2.198,3721.6458504856173,1
2.199,3775.6810765911864,1
2.2,3706.8639215797225,1
2.201,3812.9750173513476,1
2.202,3786.612493236062,1
2.203,3792.273656711712,1
2.204,3744.7756842950957,1
2.205,3818.3063803782793,1
2.206,3837.8601314552857,1
2.207,3812.0854294865194,1
2.208,3887.733878354588,1
2.209,3897.8546021301486,1
2.21,3917.6159868112004,1
2.211,3929.7265923899567,1
2.212,3978.6399348056443,1
2.213,3910.5757627603057,1
2.214,3960.5903848328776,1
2.215,3989.490432268676,1
2.216,3948.068606398292,1
2.217,3965.9352999952307,1
2.218,3973.659034345753,1
2.219,3976.2191044820825,1
2.22,3917.8399299600387,1
2.221,3868.6014463465594,1
2.222,3901.7963545008793,1
2.223,3947.2083777414437,1
2.224,3974.802439002773,1
2.225,3823.8916279755795,1
2.226,3888.0042073887043,1
2.227,3879.934134455969,1
2.228,3898.9873044289325,1
2.229,3852.899191728524,1
2.23,3856.906834799093,1
2.231,3745.0704604822895,1
2.232,3760.3084551406,1
2.233,3829.6479674942693,1
2.234,3800.9528582581434,1
2.235,3748.0556611532334,1
2.236,3679.5242446159386,1
2.237,3679.8003061586264,1
2.238,3712.5261073730203,1
2.239,3597.542678442508,1
2.24,3663.133790081035,1
2.241,3561.5202044571624,1
2.242,3668.8537700768047,1
2.243,3641.0037079331187,1
2.244,3602.900447040491,1
2.245,3485.711032495018,1
2.246,3501.5808500747767,1
2.247,3492.222095497265,1
2.248,3565.80571130634,1
2.249,3585.609888649372,1
2.25,3584.979645451123,1
2.251,3655.548652714705,1
2.2520000000000002,3489.4187159138673,1
2.253,3584.6911551483454,1
2.254,3610.5376087326695,1
2.255,3529.767289506797,1
2.2560000000000002,3461.769794468893,1
2.257,3534.381574208598,1
2.258,3691.037984344436,1
2.259,3669.810172365771,1
2.2600000000000002,3622.798054801067,1
2.261,3621.847630979546,1
2.262,3672.196356104702,1
2.263,3717.3759024767196,1
2.2640000000000002,3698.677733346784,1
2.265,3673.9118538296243,1
2.266,3745.552096449251,1
2.267,3738.9851856445107,1
2.2680000000000002,3826.134140498328,1
2.269,3760.8142447359182,1
2.27,3882.496290284145,1
2.271,3867.7364615801052,1
2.2720000000000002,3796.2277489813123,1
2.273,3770.5743858888204,1
2.274,3909.0221206597034,1
2.275,3865.011928102801,1
2.2760000000000002,3946.781949922487,1
2.277,3930.2580573991077,1
2.278,3999.006050369826,1
2.279,3949.4135598885805,1
2.2800000000000002,3891.6796245542905,1
2.281,3928.2654388464543,1
2.282,3940.1222897938637,1
2.283,3915.208831470758,1
2.2840000000000003,3927.9165290375995,1
2.285,3895.840010195019,1
2.286,3878.091554866428,1
2.287,4016.395405201566,1
2.2880000000000003,3954.753700138308,1
2.289,3910.2085725555885,1
2.29,3917.997262446254,1
2.291,3922.155170561017,1
2.2920000000000003,3857.235051136476,1
2.293,3920.332266446284,1
2.294,3843.3331670676616,1
2.295,3829.257470865611,1
2.2960000000000003,3771.283949599635,1
2.297,3758.7460257197545,1
2.298,3737.4921512749297,1
2.299,3775.7355031118514,1
2.3000000000000003,3677.5130028965646,1
2.301,3741.3590712123373,1
2.302,3694.6349835397773,1
2.303,3709.889164043435,1
2.3040000000000003,3650.3898029228926,1
2.305,3607.575420289981,1
2.306,3644.180595052584,1
2.307,3588.7629773651743,1
2.308,3636.856604625838,1
2.309,3570.934751957855,1
2.31,3673.6411321850246,1
2.311,3580.998143972168,1
2.312,3554.9197753898093,1
2.313,3468.9970749126987,1
2.314,3577.7082858352383,1
2.315,3581.991062118376,1
2.316,3477.9635542506967,1
2.317,3554.4716142489365,1
2.318,3578.170855679978,1
2.319,3452.0162187799638,1
2.32,3557.106264260826,1
2.321,3541.952230972175,1
2.322,3552.141816705245,1
2.323,3612.4921523132457,1
2.324,3677.2685671700065,1
2.325,3561.449045459774,1
2.326,3656.878093327193,1
2.327,3613.947646015312,1
2.328,3599.9104468193955,1
2.329,3612.626891470167,1
2.33,3749.6137705220744,1
2.331,3555.4474968382715,1
2.332,3739.225084448021,1
2.333,3784.803253571127,1
2.334,3789.9213405495866,1
2.335,3800.6024757868754,1
2.336,3837.9076096668987,1
2.337,3881.826537533216,1
2.338,3871.7932385371614,1
2.339,3854.573328651678,1
2.34,3898.812540095587,1
2.341,3855.445935618767,1
2.342,3908.750804325994,1
2.343,3903.98189026196,1
2.344,3887.527939053359,1
2.345,3913.7345097180737,1
2.346,3910.9432992092347,1
2.347,3966.069726222911,1
2.348,3935.4839041433265,1
2.349,3995.3244083836244,1
2.35,3852.7320704744216,1
2.351,3938.410947488646,1
2.352,3963.9263331224192,1
2.353,3962.383007790927,1
2.354,3985.787942793431,1
2.355,3947.5792660176016,1
2.356,3892.617943692372,1
2.357,3937.9580467762853,1
2.358,3822.0338505976947,1
2.359,3936.425024148262,1
2.36,3941.72736876429,1
2.361,3839.698770006057,1
2.362,3702.3813324104594,1
2.363,3907.7505256720933,1
2.364,3810.060281289732,1
2.365,3732.9159313261353,1
2.366,3800.5970463694744,1
2.367,3701.914611678523,1
2.368,3682.161531019484,1
2.369,3717.965140056454,1
2.37,3749.4929951861527,1
2.371,3616.9544185738705,1
2.372,3597.8193122545035,1
2.373,3727.623706885932,1
2.374,3589.659888123769,1
2.375,3548.664246093397,1
2.376,3630.1079141676305,1
2.3770000000000002,3562.504052007522,1
2.378,3617.6368598963786,1
2.379,3474.4042634293332,1
2.38,3567.0855474783584,1
2.3810000000000002,3613.7137758595045,1
2.382,3453.526040370651,1
2.383,3659.421252001337,1
2.384,3545.4032435954605,1
2.3850000000000002,3472.9395641859946,1
2.386,3511.9873309642494,1
2.387,3736.081543063974,1
2.388,3509.640892954632,1
2.3890000000000002,3582.0543567101677,1
2.39,3581.0564898928606,1
2.391,3672.908443956524,1
2.392,3571.067145546123,1
2.3930000000000002,3561.9569593783613,1
2.394,3689.7771748702335,1
2.395,3633.187216332681,1
2.396,3643.192949110041,1
2.3970000000000002,3683.9430935140185,1
2.398,3727.096230146824,1
2.399,3737.6337336437928,1
2.4,3756.3126277434217,1
2.4010000000000002,3816.4439130537035,1
2.402,3736.9914314140124,1
2.403,3811.5140832866127,1
2.404,3801.7700897431437,1
2.4050000000000002,3810.969327855144,1
2.406,3936.7640659327567,1
2.407,3918.9220794887983,1
2.408,3868.6687240417664,1
2.4090000000000003,3950.893550779051,1
2.41,3868.512591442661,1
2.411,3903.934983305164,1
2.412,3903.412230254394,1
2.4130000000000003,3900.0872242533683,1
2.414,3853.566141668283,1
2.415,3979.311130217756,1
2.416,4037.4817484756527,1
2.4170000000000003,4089.111784337229,1
2.418,3916.1729754464136,1
2.419,3965.0340769399577,1
2.42,4005.6413823717876,1
2.4210000000000003,3912.2735437063734,1
2.422,3909.33026508919,1
2.423,3947.8641386635963,1
2.424,3881.8411567094827,1
2.4250000000000003,3915.2067334185504,1
2.426,3956.73435741371,1
2.427,3895.130281295691,1
2.428,3818.8047100300214,1
2.4290000000000003,3806.576430197867,1
2.43,3764.3193500452026,1
2.431,3810.8693417838413,1
2.432,3669.703113035179,1
2.433,3806.4074730775405,1
2.434,3804.756346293709,1
2.435,3760.829572492516,1
2.436,3757.506772490609,1
2.437,3733.9163112361293,1
2.438,3607.943653079642,1
2.439,3631.865782503953,1
2.44,3679.0096141109248,1
2.441,3636.670281596079,1
2.442,3657.838344947255,1
2.443,3614.687905111408,1
2.444,3647.276202220019,1
2.445,3569.3868711473606,1
2.446,3598.10336609524,1
2.447,3642.3251975672374,1
2.448,3517.019699925329,1
2.449,3541.21953421124,1
2.45,3522.8549585951,1
2.451,3595.4428597135634,1
2.452,3468.7897093464912,1
2.453,3580.3449534574347,1
2.454,3594.440289917595,1
2.455,3582.5625918081473,1
2.456,3640.9866737320435,1
2.457,3568.5277198919816,1
2.458,3580.2624004427335,1
2.459,3605.0128549134406,1
2.46,3581.3997949153963,1
2.461,3640.2761039131587,1
2.462,3637.2507285964334,1
2.463,3616.926952888106,1
2.464,3688.4625579052968,1
2.465,3675.312260977929,1
2.466,3676.257610482324,1
2.467,3782.41716955702,1
2.468,3790.437769761504,1
2.469,3768.1560863721334,1
2.47,3901.698393892634,1
2.471,3878.0261674364283,1
2.472,3824.147862910312,1
2.473,3893.82823600841,1
2.474,3800.437790428343,1
2.475,3916.4461780436513,1
2.476,3852.3754460237546,1
2.477,3849.626022035954,1
2.478,3867.8424751683942,1
2.479,3835.5507303661793,1
2.48,4011.443000224053,1
2.481,3948.8997425322877,1
2.482,3939.651075581146,1
2.483,3880.1642488020543,1
2.484,3974.0579965531915,1
2.485,3958.8556990652473,1
2.486,3935.9198124593777,1
2.487,3902.646180668015,1
2.488,3949.3095145533,1
2.489,3941.8847064474553,1
2.49,3929.563378664718,1
2.491,3939.8236711860914,1
2.492,3825.0446728601264,1
2.493,3796.896507263968,1
2.494,3820.772221811278,1
2.495,3916.6004844105596,1
2.496,3812.8184170281347,1
2.497,3806.2683396811035,1
2.498,3788.4002588590793,1
2.499,3749.102851554042,1
2.5,3719.4280080302938,1
2.501,3717.2489903028113,1
2.5020000000000002,3769.9783167905093,1
2.503,3639.736788798636,1
2.504,3650.8854351826803,1
2.505,3635.113834376187,1
2.5060000000000002,3637.5019308299493,1
2.507,3656.792325117534,1
2.508,3534.5411890766163,1
2.509,3630.5979873597753,1
2.5100000000000002,3560.438773675443,1
2.511,3595.0671896437066,1
2.512,3513.0595865649043,1
2.513,3681.115398097713,1
2.5140000000000002,3503.048521109565,1
2.515,3588.7975608741895,1
2.516,3559.99760866376,1
2.517,3517.3292351634996,1
2.5180000000000002,3571.9745883202104,1
2.519,3525.702838697272,1
2.52,3660.9482070559584,1
2.521,3536.5606078677874,1
2.5220000000000002,3581.3077038201523,1
2.523,3556.1824500194107,1
2.524,3560.1088583120786,1
2.525,3553.513357422428,1
2.5260000000000002,3614.317930550181,1
2.527,3629.4494432917763,1
2.528,3663.9395036051183,1
2.529,3657.3647797807425,1
2.5300000000000002,3620.627568051531,1
2.531,3800.113723192053,1
2.532,3708.7655698687004,1
2.533,3686.155010277352,1
2.5340000000000003,3734.45240630288,1
2.535,3788.637647946947,1
2.536,3897.0589205509295,1
2.537,3756.071628208999,1
2.5380000000000003,3828.5718240072433,1
2.539,3809.208505161985,1
2.54,3901.4312237655085,1
2.541,3840.621916191907,1
2.5420000000000003,3901.5802346300766,1
2.543,3846.3651098390037,1
2.544,3942.634544451225,1
2.545,3981.9183324772735,1
2.5460000000000003,3964.2509916332674,1
2.547,3944.348442875182,1
2.548,4038.1566477852525,1
2.549,3890.7780897423117,1
2.5500000000000003,3964.961567968379,1
2.551,4027.999156020004,1
2.552,3894.009660436348,1
2.553,3949.864919564535,1
2.5540000000000003,3850.3581047253815,1
2.555,3823.441813252638,1
2.556,3857.455000219013,1
2.557,3857.9146338119917,1
2.5580000000000003,3830.911664743661,1
2.559,3977.403553324423,1
2.56,3878.342950296591,1
2.561,3764.303285964999,1
2.562,3772.9399861575266,1
2.563,3747.070454018821,1
2.564,3769.8335061247635,1
2.565,3722.7150663192665,1
2.566,3753.955200873882,1
2.567,3769.101030083642,1
2.568,3772.154938561925,1
2.569,3691.4636621613095,1
2.57,3704.2382408581866,1
2.571,3634.2505846135023,1
2.572,3688.9801389221184,1
2.573,3615.6177789267163,1
2.574,3627.7480254799348,1
2.575,3674.4180724451335,1
2.576,3626.749626925067,1
2.577,3674.034201988202,1
2.578,3512.3628457054033,1
2.579,3588.172217580963,1
2.58,3527.933987750865,1
2.581,3490.604306652208,1
2.582,3556.981578262603,1
2.583,3570.0467014286205,1
2.584,3615.1200780926824,1
2.585,3559.210830870752,1
2.586,3512.0622098447525,1
2.587,3540.5345621322317,1
2.588,3477.0301437899916,1
2.589,3616.5773808318045,1
2.59,3547.6060877955474,1
2.591,3546.2099830161155,1
2.592,3613.0993339099427,1
2.593,3703.1024651533753,1
2.594,3558.517442665666,1
2.595,3655.9587683006553,1
2.596,3682.063661677385,1
2.597,3643.758803636738,1
2.598,3753.5715034737163,1
2.599,3752.5303587576354,1
2.6,3724.3193205858215,1
2.601,3818.8646847386576,1
2.602,3751.317091913842,1
2.603,3850.7496870692685,1
2.604,3881.98925877005,1
2.605,3806.5875701484824,1
2.606,3831.2593113556673,1
2.607,3918.517975916307,1
2.608,3963.349357482969,1
2.609,3857.286416079533,1
2.61,3907.9253527791775,1
2.611,3976.128574597614,1
2.612,3924.169641238009,1
2.613,3957.5371622875837,1
2.614,3898.2675273157265,1
2.615,3936.7820159766325,1
2.616,3907.9042682094564,1
2.617,3924.034786665647,1
2.618,3920.483776013858,1
2.619,3918.6559899963236,1
2.62,3912.1808006318574,1
2.621,3884.6222550444636,1
2.622,3914.1339497271665,1
2.623,3980.15253015495,1
2.624,3906.0390136978353,1
2.625,3853.640240945614,1
2.626,3840.3462584278554,1
2.6270000000000002,3892.416209025219,1
2.628,3948.3074610741396,1
2.629,3810.572633564631,1
2.63,3891.39135847602,1
2.6310000000000002,3823.7655235830307,1
2.632,3793.11132415076,1
2.633,3767.9910732095823,1
2.634,3729.9392668970104,1
2.6350000000000002,3662.6391787177263,1
2.636,3737.478875071164,1
2.637,3704.1486053785743,1
2.638,3623.5559872698564,1
2.6390000000000002,3737.236066954706,1
2.64,3645.4744179240092,1
2.641,3606.2794325092286,1
2.642,3578.7145787220384,1
2.6430000000000002,3603.317837682335,1
2.644,3454.0397405813337,1
2.645,3469.2867422333284,1
2.646,3501.139214588183,1
2.6470000000000002,3561.160433752867,1
2.648,3505.6042847354743,1
2.649,3572.7696297101184,1
2.65,3488.7657735201587,1
2.6510000000000002,3527.5980088099836,1
2.652,3587.9085253584885,1
2.653,3456.9723640314537,1
2.654,3618.570437502638,1
2.6550000000000002,3484.451858141296,1
2.656,3506.9732625119223,1
2.657,3551.899259840939,1
2.658,3617.1277890949527,1
2.6590000000000003,3580.7640171693206,1
2.66,3617.3402135235096,1
2.661,3572.007490793,1
2.662,3709.878009690229,1
2.6630000000000003,3714.59556276317,1
2.664,3695.06443488997,1
2.665,3814.5635078613614,1
2.666,3684.82021227676,1
2.6670000000000003,3696.115567436736,1
2.668,3755.8815899418296,1
2.669,3831.864291951291,1
2.67,3826.7233489462,1
2.6710000000000003,3782.3465703507486,1
2.672,3916.231391111606,1
2.673,3833.213112112923,1
2.674,3860.852428290819,1
2.6750000000000003,3831.495372015597,1
2.676,3845.561316861445,1
2.677,3905.417979289968,1
2.678,3975.5179940732037,1
2.6790000000000003,4003.0409853419114,1
2.68,3855.709622960168,1
2.681,3891.065447860759,1
2.682,3978.7031771311304,1
2.6830000000000003,3929.791582585106,1
2.684,3922.6746812398046,1
2.685,3934.047245652032,1
2.686,3813.9926628752423,1
2.6870000000000003,3886.0633578621514,1
2.688,3918.5926468307707,1
2.689,3963.1110284927204,1
2.69,3821.3574630347603,1
2.691,3928.9391743762435,1
2.692,3877.7363215585033,1
2.693,3890.4928057222155,1
2.694,3894.1403941332946,1
2.695,3831.7922825824025,1
2.696,3743.7552224862097,1
2.697,3817.19326121936,1
2.698,3830.0091141802313,1
2.699,3760.838526540158,1
2.7,3770.3532351470876,1
2.701,3706.091172452914,1
2.702,3759.0909279933485,1
2.703,3744.0036778613667,1
2.704,3669.997895724564,1
2.705,3698.617481593032,1
2.706,3595.403690720224,1
2.707,3626.481570316906,1
2.708,3672.7549724105243,1
2.709,3667.4936349717377,1
2.71,3575.3314094781995,1
2.711,3494.7422582834834,1
2.712,3530.7670444260993,1
2.713,3626.7829638603944,1
2.714,3518.127767327644,1
2.715,3531.311205513992,1
2.716,3655.2874374120147,1
2.717,3453.368582040127,1
2.718,3592.985182809649,1
2.719,3504.19943037234,1
2.72,3589.262007804452,1
2.721,3569.907082682612,1
2.722,3570.4354866320505,1
2.723,3562.8314032352628,1
2.724,3620.6036739923898,1
2.725,3637.2175674667087,1
2.726,3603.713723389157,1
2.727,3597.887485828917,1
2.728,3703.8875644964533,1
2.729,3731.5704399894144,1
2.73,3741.629387012648,1
2.731,3684.852603825526,1
2.732,3622.0279110251295,1
2.733,3666.717364194736,1
2.734,3725.2800824419155,1
2.735,3737.988718261779,1
2.736,3818.802215255434,1
2.737,3760.949552010281,1
2.738,3774.114966078852,1
2.739,3933.417596995812,1
2.74,3810.1428259342647,1
2.741,3842.1524467430127,1
2.742,3847.5021380125213,1
2.743,3866.858222031357,1
2.744,3983.1920305104986,1
2.745,3902.0896894942034,1
2.746,3869.667001202155,1
2.747,3984.510337887539,1
2.748,3886.0542589579704,1
2.749,3890.274298273302,1
2.75,3877.8250415155753,1
2.751,3940.6697143258257,1
2.7520000000000002,3986.8650346563213,1
2.753,3937.3328568071015,1
2.754,3974.5507475627987,1
2.755,3968.673203610316,1
2.7560000000000002,3906.4359771753084,1
2.757,3959.017769576684,1
2.758,3854.122722882926,1
2.759,3867.763466520152,1
